bt1719,brin,tax,f,september 7 1988,patriots,8,offensive_tackle,arrowhead_stadium,/bin/ksh
lw1276,laiza,wilding,f,september 24 1996,bears,73,outside_linebacker,soldier_field,/bin/tcsh
dp1722,deon,powe,m,june 8 1997,steelers,56,quarterback,att_stadium,/bin/csh
jd1720,jovi,dildy,f,august 4 1991,eagles,19,kicker,mt_bank_stadium,/bin/bash
kb1160,kysen,baldree,m,november 2 1989,chargers,58,punter,us_bank_stadium,/bin/bash
me1392,mahala,englert,f,august 24 1987,lions,44,nickelback,raymond_james_stadium,/bin/csh
nm1535,nussen,mullaly,m,december 30 1998,browns,45,Kick_returner,soldier_field,/bin/csh
mr1773,maliek,rainford,m,february 22 1996,chiefs,99,dimeback,dignity_health_sports_park,/bin/ksh
mk1040,maylyn,kmiecik,f,march 25 1991,cardinals,51,running_back,lincoln_financial_field,/bin/ksh
bd1989,brylynn,don,f,november 16 1989,jets,39,kicker,mercedes_benz_superdome,/bin/tcsh
zk1332,zamarah,kulas,f,november 19 1986,chargers,34,running_back,levis_stadium,/bin/bash
kr1363,kemet,rabb,m,june 5 1994,titans,4,punt_returner,metlife_stadium,/bin/ksh
ls1122,lakeleigh,suliman,f,april 12 1998,falcons,12,gunner,mt_bank_stadium,/bin/ksh
sr1722,sophonie,rochelle,f,april 9 1986,panthers,40,quarterback,lucas_oil_stadium,/bin/tcsh
jd1059,janette,dempster,f,october 26 1987,giants,33,quarterback,paul_brown_stadium,/bin/tcsh
ja1667,jourdyn,atkin,f,october 19 1985,steelers,53,defensive_end,arrowhead_stadium,/bin/tcsh
ls1334,lyndi,sari,f,september 23 1997,cardinals,71,kicker,oakland_alameda_county_coliseum,/bin/bash
ap1224,avaree,pando,f,october 24 1985,bengals,65,outside_linebacker,nrg_stadium,/bin/ksh
kd1286,kaivon,denton,m,september 6 1999,packers,98,safety,bank_of_america_stadium,/bin/csh
pc1245,pace,childress,m,september 19 1990,redskins,43,dimeback,mercedes_benz_stadium,/bin/csh
ac1399,ayrah,carbonaro,f,february 24 1987,jaguars,61,nickelback,broncos_stadium,/bin/csh
tl1994,taylie,lappin,f,april 6 1993,buccaneers,96,Kick_returner,tiaa_bank_field,/bin/bash
ja1804,jayla,alspaugh,f,january 6 1993,buccaneers,53,Kick_returner,us_bank_stadium,/bin/tcsh
vm1158,vivaan,mann,m,november 24 1996,browns,81,defensive_tackle,metlife_stadium,/bin/csh
lr1342,laurali,redeker,f,august 7 1985,jaguars,54,punter,lambeau_field,/bin/csh
hf1969,harper,frazer,m,april 30 1991,browns,53,running_back,state_farm_stadium,/bin/tcsh
ab1028,anael,barstow,f,january 8 1991,falcons,86,kickoff_specialist,metlife_stadium,/bin/bash
jb1690,jaimin,bankston,m,may 2 1985,chiefs,24,jammer,los_angeles_memorial_coliseum,/bin/bash
ta1402,tameron,arcaro,m,october 2 1986,steelers,54,safety,us_bank_stadium,/bin/csh
cs1917,cameron,schacht,f,january 20 1986,49ers,98,running_back,nissan_stadium,/bin/bash
mp1150,mahnoor,peck,f,december 3 1990,lions,30,Kick_returner,arrowhead_stadium,/bin/csh
kl1085,khouri,levesque,f,march 24 1986,steelers,36,punt_returner,dignity_health_sports_park,/bin/csh
tc1669,tiya,capps,f,september 10 1986,jets,16,Kick_returner,oakland_alameda_county_coliseum,/bin/csh
sz1720,shaila,zuniga,f,august 22 1985,panthers,41,middle_linebacker,hard_rock_stadium,/bin/tcsh
ly1362,leeyah,yeldell,f,april 24 1992,eagles,26,dimeback,bank_of_america_stadium,/bin/ksh
ob1631,osborn,berberian,m,february 21 1998,saints,19,cornerback,mercedes_benz_stadium,/bin/csh
nm1677,noelly,mcdonough,f,october 3 1996,chargers,19,running_back,gillette_stadium,/bin/csh
tt1227,tyrique,thomasson,m,may 2 1990,lions,14,tight_end,us_bank_stadium,/bin/tcsh
am1402,aidenjames,malec,m,december 15 1996,vikings,60,defensive_end,arrowhead_stadium,/bin/csh
mf1277,madelline,feuerstein,f,august 3 1995,jets,9,gunner,metlife_stadium,/bin/csh
gh1653,goliath,hulett,m,october 3 1991,giants,10,dimeback,hard_rock_stadium,/bin/bash
gs1295,gizelle,stanard,f,october 19 1998,bears,70,defensive_tackle,us_bank_stadium,/bin/ksh
dh1774,drexler,hulme,m,february 19 1990,titans,77,punter,tiaa_bank_field,/bin/tcsh
td1870,tamer,diggs,m,august 2 1992,steelers,7,defensive_tackle,arrowhead_stadium,/bin/csh
nh1045,nesta,holyoak,m,june 10 1997,falcons,48,middle_linebacker,nrg_stadium,/bin/tcsh
nn1356,novalee,nipper,f,november 1 1986,packers,76,center,los_angeles_memorial_coliseum,/bin/csh
ao1825,apollonia,ohaver,f,june 2 1996,seahawks,57,gunner,state_farm_stadium,/bin/tcsh
fp1305,fadumo,profeta,f,october 13 1995,patriots,52,outside_linebacker,broncos_stadium,/bin/tcsh
oc1215,oshyn,carachure,f,march 1 1992,patriots,74,Kick_returner,centurylink_field,/bin/bash
ae1307,azen,elizalde,m,september 20 1998,giants,53,kickoff_specialist,firstenergy_stadium,/bin/tcsh
dm1238,deshone,musa,m,july 14 1994,bengals,36,safety,new_era_field,/bin/bash
ch1123,chisom,hawk,m,january 1 1995,raiders,39,center,broncos_stadium,/bin/tcsh
kt1233,karmah,tweed,f,march 30 1995,bengals,15,nickelback,tiaa_bank_field,/bin/tcsh
sb1237,shawna,blais,f,january 16 1993,lions,67,wide_receiver,metlife_stadium,/bin/bash
jb1540,janari,bavaro,m,december 1 1986,49ers,9,defensive_tackle,ford_field,/bin/tcsh
ah1555,aviel,hults,f,november 27 1985,49ers,6,safety,oakland_alameda_county_coliseum,/bin/csh
am1115,airyana,mullin,f,march 18 1996,broncos,42,punt_returner,lincoln_financial_field,/bin/tcsh
ks1314,kenni,sodhi,f,july 10 1998,patriots,42,nickelback,us_bank_stadium,/bin/tcsh
dm1651,donavin,mehringer,m,october 16 1991,seahawks,26,offensive_guard,lincoln_financial_field,/bin/ksh
mj1483,mayer,jaquez,m,june 18 1994,cardinals,29,punt_returner,bank_of_america_stadium,/bin/bash
mm1295,mahdia,mcferrin,f,july 29 1993,seahawks,27,defensive_tackle,state_farm_stadium,/bin/bash
rb1798,raeden,branco,m,may 25 1986,bengals,40,jammer,ford_field,/bin/csh
nv1345,naziah,vora,f,january 9 1994,texans,72,long_snapper,mt_bank_stadium,/bin/bash
hh1846,hyde,hunley,m,june 29 1995,saints,26,kicker,broncos_stadium,/bin/tcsh
ab1859,aela,bevins,f,august 28 1994,panthers,17,nickelback,centurylink_field,/bin/bash
fl1548,fallou,lantigua,m,september 4 1997,falcons,52,defensive_tackle,new_era_field,/bin/csh
pp1799,pistol,powelson,m,october 28 1996,patriots,10,tight_end,nissan_stadium,/bin/tcsh
ag1912,anjelo,genz,m,october 17 1989,browns,74,punt_returner,nrg_stadium,/bin/bash
pc1873,paighten,cesario,f,september 26 1991,eagles,60,kicker,oakland_alameda_county_coliseum,/bin/bash
nn1190,narya,nagi,f,december 16 1989,seahawks,15,kickoff_specialist,centurylink_field,/bin/csh
kk1158,khiron,karwowski,m,november 12 1985,saints,77,defensive_end,tiaa_bank_field,/bin/tcsh
al1195,aaralyn,loveland,f,november 15 1989,panthers,53,safety,oakland_alameda_county_coliseum,/bin/csh
jb1560,japnoor,bugarin,f,october 9 1992,chargers,97,gunner,nrg_stadium,/bin/tcsh
ml1103,milianna,latham,f,november 15 1990,jets,3,Kick_returner,mercedes_benz_superdome,/bin/ksh
cg1495,courtney,gulino,f,september 22 1995,jets,54,defensive_tackle,bank_of_america_stadium,/bin/ksh
ir1203,igor,rakowski,m,december 12 1994,patriots,90,tight_end,state_farm_stadium,/bin/bash
cv1667,calena,vanwagenen,f,january 20 1993,dolphins,47,nickelback,heinz_field,/bin/csh
pg1255,palyn,garrity,f,august 28 1990,packers,86,wide_receiver,new_era_field,/bin/csh
bp1714,binyamin,plain,m,june 4 1990,packers,40,running_back,mercedes_benz_superdome,/bin/tcsh
js1013,jaxx,sara,f,february 3 1999,chargers,36,tight_end,raymond_james_stadium,/bin/tcsh
wp1486,whitton,pauly,m,december 23 1998,bears,90,upback,centurylink_field,/bin/tcsh
cb1025,chadrick,barno,m,october 15 1997,panthers,4,jammer,los_angeles_memorial_coliseum,/bin/bash
md1905,mariella,diez,f,february 14 1989,browns,78,tight_end,tiaa_bank_field,/bin/tcsh
fs1335,feather,scarpa,f,october 12 1995,giants,12,offensive_guard,heinz_field,/bin/tcsh
jp1053,jasira,pantaleo,f,january 25 1987,lions,48,upback,hard_rock_stadium,/bin/ksh
kt1987,kynsli,toran,f,july 12 1998,eagles,34,center,raymond_james_stadium,/bin/csh
hl1150,hilkiah,lipham,m,march 1 1991,giants,91,long_snapper,paul_brown_stadium,/bin/bash
rg1564,riverlyn,gottesman,f,december 5 1992,49ers,35,Kick_returner,heinz_field,/bin/bash
gm1834,griffyn,mikell,f,august 9 1993,chiefs,94,cornerback,centurylink_field,/bin/tcsh
mc1595,maynor,canelo,m,november 13 1994,jaguars,95,middle_linebacker,heinz_field,/bin/ksh
bf1830,blaire,fierro,f,january 17 1993,titans,54,running_back,mt_bank_stadium,/bin/csh
kw1752,korin,wolfgang,f,july 11 1988,falcons,95,safety,centurylink_field,/bin/ksh
rh1259,rohin,hallen,m,september 7 1995,rams,95,center,mt_bank_stadium,/bin/tcsh
jr1590,jeremiah,ryder,f,november 16 1993,giants,28,punt_returner,us_bank_stadium,/bin/ksh
qa1793,quang,achenbach,m,february 18 1996,jaguars,34,upback,broncos_stadium,/bin/ksh
rt1004,rayella,todorov,f,june 11 1996,seahawks,93,long_snapper,nrg_stadium,/bin/bash
ai1052,anvika,island,f,december 4 1985,steelers,34,Kick_returner,gillette_stadium,/bin/csh
mg1309,matti,geise,m,march 18 1998,bills,43,cornerback,nissan_stadium,/bin/bash
rj1747,reham,jansma,f,november 25 1985,browns,85,offensive_tackle,new_era_field,/bin/bash
er1220,esma,rappe,f,march 28 1997,chargers,4,cornerback,arrowhead_stadium,/bin/ksh
ng1638,neta,graffeo,f,march 10 1999,falcons,73,offensive_guard,bank_of_america_stadium,/bin/tcsh
jg1035,joule,getter,f,april 4 1988,browns,96,punter,att_stadium,/bin/bash
kd1410,krishang,dodds,m,october 10 1995,raiders,42,kickoff_specialist,nrg_stadium,/bin/bash
yb1362,yaritzy,bogue,f,june 2 1990,patriots,18,punter,dignity_health_sports_park,/bin/csh
jr1519,jolie,roll,f,february 27 1997,colts,43,cornerback,nrg_stadium,/bin/csh
dz1299,draylon,zeferino,m,september 17 1995,falcons,36,punter,metlife_stadium,/bin/bash
aw1408,annaleigha,waldner,f,june 1 1988,patriots,59,cornerback,new_era_field,/bin/tcsh
lb1268,lulani,bank,f,september 30 1988,chiefs,80,dimeback,levis_stadium,/bin/tcsh
rd1809,robben,ditty,m,october 5 1999,ravens,54,cornerback,ford_field,/bin/ksh
rg1290,rosalind,guyette,f,may 16 1992,vikings,48,punter,los_angeles_memorial_coliseum,/bin/csh
vc1663,violett,caminiti,f,july 20 1998,colts,70,kicker,firstenergy_stadium,/bin/bash
eb1970,ellanie,boddy,f,july 13 1996,colts,30,offensive_guard,los_angeles_memorial_coliseum,/bin/ksh
mr1748,maryalice,roat,f,september 6 1994,bills,89,center,levis_stadium,/bin/tcsh
bu1416,benny,ullmann,m,january 17 1991,saints,43,jammer,oakland_alameda_county_coliseum,/bin/bash
ls1491,landis,skoglund,m,september 7 1994,titans,51,running_back,oakland_alameda_county_coliseum,/bin/ksh
ml1186,maleigha,langley,f,march 27 1991,panthers,13,outside_linebacker,hard_rock_stadium,/bin/bash
vj1990,valeska,jasso,f,april 15 1989,redskins,61,defensive_end,nrg_stadium,/bin/tcsh
dm1218,destyni,michelson,f,january 8 1989,jets,3,punter,fedex_field,/bin/csh
ag1867,arielle,gertz,f,june 26 1995,titans,79,cornerback,bank_of_america_stadium,/bin/bash
kb1023,kolten,boles,m,july 16 1991,panthers,66,offensive_guard,nrg_stadium,/bin/tcsh
ar1076,adiana,runk,f,august 3 1988,broncos,58,wide_receiver,bank_of_america_stadium,/bin/bash
bp1160,bradie,politis,f,september 9 1997,saints,53,middle_linebacker,broncos_stadium,/bin/ksh
sk1216,saddie,kilbourn,f,november 9 1996,packers,8,upback,metlife_stadium,/bin/csh
ma1303,maggi,abreu,f,april 11 1996,cardinals,29,offensive_guard,lincoln_financial_field,/bin/tcsh
ad1321,ailen,dutta,f,august 16 1992,saints,60,jammer,lincoln_financial_field,/bin/csh
km1547,kylyn,manders,f,november 4 1996,buccaneers,73,quarterback,arrowhead_stadium,/bin/ksh
tr1549,tejas,rummel,m,august 12 1991,cowboys,45,cornerback,nrg_stadium,/bin/bash
ja1254,jannah,ahmed,f,june 10 1988,steelers,83,defensive_tackle,state_farm_stadium,/bin/tcsh
jb1426,jasai,bebee,m,july 4 1993,dolphins,8,offensive_guard,att_stadium,/bin/tcsh
qh1637,quinlyn,holm,f,december 10 1991,texans,78,long_snapper,heinz_field,/bin/ksh
