aw1589,ailah,wilshire,f,february 12 1994,vikings,76,defensive_end,state_farm_stadium,/bin/ksh
ah1984,ailana,hendryx,f,may 8 1991,bengals,22,nickelback,mt_bank_stadium,/bin/ksh
ad1321,ailen,dutta,f,august 16 1992,saints,60,jammer,lincoln_financial_field,/bin/csh
ao1889,ainsleigh,opp,f,august 5 1987,buccaneers,45,defensive_tackle,soldier_field,/bin/ksh
ab1703,airabella,barrington,f,april 12 1989,rams,47,upback,raymond_james_stadium,/bin/csh
am1115,airyana,mullin,f,march 18 1996,broncos,42,punt_returner,lincoln_financial_field,/bin/tcsh
aa1968,aislinn,ancheta,f,october 2 1993,giants,6,quarterback,lucas_oil_stadium,/bin/ksh
aa1318,aitana,acheson,f,march 29 1992,lions,96,nickelback,raymond_james_stadium,/bin/ksh
am1970,aiven,millan,f,october 16 1998,colts,13,punter,hard_rock_stadium,/bin/ksh
ac1502,aivyn,czaja,f,july 17 1989,patriots,64,defensive_tackle,firstenergy_stadium,/bin/bash
ac1289,akari,cottingham,f,april 7 1992,saints,2,kickoff_specialist,fedex_field,/bin/ksh
af1764,akil,frady,m,july 13 1993,cardinals,24,offensive_guard,gillette_stadium,/bin/tcsh
as1308,alandra,salmons,f,december 28 1990,seahawks,29,Kick_returner,bank_of_america_stadium,/bin/csh
af1355,alannys,fitch,f,september 24 1988,eagles,41,kicker,metlife_stadium,/bin/tcsh
aw1231,alasia,worrell,f,august 13 1985,steelers,72,offensive_guard,tiaa_bank_field,/bin/ksh
ay1654,alaysia,younts,f,september 9 1999,buccaneers,11,Kick_returner,tiaa_bank_field,/bin/csh
ap1425,alegria,pereira,f,february 29 1992,browns,78,running_back,soldier_field,/bin/csh
ab1437,alesso,baginski,m,september 9 1998,patriots,95,holder,new_era_field,/bin/ksh
ab1620,alexia,briceno,f,may 13 1993,giants,6,running_back,mt_bank_stadium,/bin/csh
ah1801,allyson,hayman,f,september 20 1990,buccaneers,87,quarterback,bank_of_america_stadium,/bin/tcsh
ap1889,alyse,pool,f,april 21 1997,redskins,43,Kick_returner,mercedes_benz_stadium,/bin/csh
as1592,amai,shier,f,may 3 1998,jets,1,defensive_end,paul_brown_stadium,/bin/csh
ac1601,amaliya,cassity,f,october 17 1990,raiders,98,defensive_end,firstenergy_stadium,/bin/tcsh
ae1760,amalya,exposito,f,august 10 1988,dolphins,57,safety,tiaa_bank_field,/bin/csh
am1413,amanda,mecca,f,december 10 1998,eagles,31,middle_linebacker,lucas_oil_stadium,/bin/ksh
af1734,amarachukwu,fogt,f,january 10 1993,steelers,31,long_snapper,nrg_stadium,/bin/ksh
aq1736,amari,quarterman,m,august 23 1992,vikings,95,punter,bank_of_america_stadium,/bin/csh
aw1642,amarii,wieczorek,m,march 8 1999,saints,90,defensive_tackle,lambeau_field,/bin/csh
as1758,amelia,seo,m,april 26 1991,vikings,12,running_back,lucas_oil_stadium,/bin/tcsh
al1111,amer,leachman,m,august 12 1988,packers,48,dimeback,ford_field,/bin/bash
am1006,ami,morse,f,october 30 1986,saints,47,defensive_tackle,firstenergy_stadium,/bin/tcsh
ar1513,amiaya,ree,f,june 23 1994,jets,25,cornerback,mercedes_benz_superdome,/bin/tcsh
af1513,amirr,freytag,m,november 24 1991,jets,66,wide_receiver,tiaa_bank_field,/bin/csh
ak1435,amiyrah,kidder,f,march 24 1998,ravens,31,wide_receiver,los_angeles_memorial_coliseum,/bin/csh
ab1459,amonte,bonetti,m,april 26 1997,dolphins,57,long_snapper,soldier_field,/bin/csh
aw1881,amor,will,m,march 7 1987,jets,26,Kick_returner,hard_rock_stadium,/bin/tcsh
ah1068,amorette,hladik,f,july 24 1986,rams,34,long_snapper,nissan_stadium,/bin/ksh
am1630,amorra,meng,f,july 2 1997,packers,53,dimeback,broncos_stadium,/bin/ksh
ab1028,anael,barstow,f,january 8 1991,falcons,86,kickoff_specialist,metlife_stadium,/bin/bash
an1466,anahia,naqvi,f,august 27 1986,saints,23,kicker,mercedes_benz_superdome,/bin/ksh
as1939,analysia,schindler,f,august 7 1989,buccaneers,54,offensive_guard,state_farm_stadium,/bin/bash
at1305,anav,tuma,m,october 16 1986,jaguars,52,Kick_returner,mercedes_benz_stadium,/bin/tcsh
ac1551,ancel,crock,m,january 26 1990,colts,29,safety,broncos_stadium,/bin/bash
ak1367,andry,koob,m,january 25 1991,giants,97,jammer,lincoln_financial_field,/bin/bash
ac1956,angelene,carlson,f,january 16 1991,saints,73,defensive_end,tiaa_bank_field,/bin/ksh
ah1344,angelyse,hagge,f,june 27 1994,patriots,15,punt_returner,paul_brown_stadium,/bin/ksh
ar1590,anias,romberger,m,january 9 1995,bears,1,offensive_tackle,levis_stadium,/bin/csh
aa1428,aniella,aarons,f,september 18 1996,saints,34,holder,broncos_stadium,/bin/csh
ag1912,anjelo,genz,m,october 17 1989,browns,74,punt_returner,nrg_stadium,/bin/bash
as1705,annaka,steffensen,f,march 19 1987,steelers,99,defensive_end,mercedes_benz_stadium,/bin/csh
aw1408,annaleigha,waldner,f,june 1 1988,patriots,59,cornerback,new_era_field,/bin/tcsh
ad1703,annalie,downes,f,april 16 1999,colts,71,tight_end,nrg_stadium,/bin/tcsh
al1116,annalis,laracuente,f,july 21 1991,browns,64,upback,mercedes_benz_stadium,/bin/csh
aw1833,annelyn,weinreich,f,november 8 1990,cardinals,8,kickoff_specialist,los_angeles_memorial_coliseum,/bin/csh
ac1544,antoinette,curd,f,february 13 1992,raiders,76,kicker,nrg_stadium,/bin/bash
ab1339,antwuan,boulet,m,june 20 1992,raiders,39,dimeback,state_farm_stadium,/bin/ksh
ai1052,anvika,island,f,december 4 1985,steelers,34,Kick_returner,gillette_stadium,/bin/csh
ab1829,anylah,babers,f,april 21 1998,patriots,6,defensive_end,centurylink_field,/bin/bash
ao1825,apollonia,ohaver,f,june 2 1996,seahawks,57,gunner,state_farm_stadium,/bin/tcsh
al1220,apphia,laroque,f,january 14 1999,redskins,72,wide_receiver,oakland_alameda_county_coliseum,/bin/tcsh
as1648,arber,screws,m,december 8 1989,cardinals,90,punt_returner,lucas_oil_stadium,/bin/csh
ap1589,areebah,paddock,f,june 16 1987,jaguars,40,defensive_end,new_era_field,/bin/bash
at1730,areion,torchia,m,january 10 1995,rams,10,wide_receiver,metlife_stadium,/bin/tcsh
ab1804,arick,begley,m,april 11 1996,ravens,97,middle_linebacker,firstenergy_stadium,/bin/tcsh
ag1867,arielle,gertz,f,june 26 1995,titans,79,cornerback,bank_of_america_stadium,/bin/bash
ah1210,arinzechukwu,hentges,m,june 19 1994,seahawks,61,tight_end,gillette_stadium,/bin/csh
ac1557,armand,conigliaro,m,may 23 1996,bills,92,defensive_tackle,arrowhead_stadium,/bin/bash
ap1039,arna,paschke,f,march 10 1991,bengals,78,kicker,centurylink_field,/bin/csh
ab1927,aroyal,bugg,f,february 3 1986,rams,51,offensive_tackle,lucas_oil_stadium,/bin/bash
ah1689,arpan,hogg,m,june 10 1993,redskins,51,jammer,nrg_stadium,/bin/tcsh
at1768,arsalan,tebbe,m,january 25 1988,bengals,30,punt_returner,nrg_stadium,/bin/bash
af1732,arson,fenton,m,september 3 1992,ravens,82,wide_receiver,hard_rock_stadium,/bin/csh
ag1540,artem,gebhard,m,november 22 1998,packers,12,wide_receiver,tiaa_bank_field,/bin/tcsh
ab1467,artin,baker,m,march 24 1993,chargers,68,center,gillette_stadium,/bin/ksh
al1204,arvind,luttrell,m,march 19 1989,cowboys,32,center,los_angeles_memorial_coliseum,/bin/ksh
aa1503,aryn,amell,f,january 11 1993,patriots,59,punter,oakland_alameda_county_coliseum,/bin/csh
ap1872,aseel,pridemore,f,december 25 1997,redskins,16,kicker,lincoln_financial_field,/bin/tcsh
ac1810,ash,court,f,july 14 1991,seahawks,35,Kick_returner,soldier_field,/bin/tcsh
as1532,ashir,sucher,m,august 14 1996,browns,72,nickelback,mercedes_benz_stadium,/bin/ksh
ac1973,ashni,crumley,f,june 25 1998,texans,7,running_back,raymond_james_stadium,/bin/ksh
ab1371,aspynn,bucko,f,december 30 1985,saints,56,wide_receiver,nrg_stadium,/bin/ksh
ac1904,astraya,castle,f,june 20 1999,bengals,80,offensive_tackle,nrg_stadium,/bin/csh
at1264,asuka,thurston,f,may 30 1994,jaguars,96,safety,gillette_stadium,/bin/ksh
at1276,athan,therriault,m,september 14 1987,chiefs,44,center,mercedes_benz_superdome,/bin/tcsh
ad1162,aubrey,devers,f,february 26 1992,browns,64,wide_receiver,metlife_stadium,/bin/bash
aa1988,aubreyana,alessio,f,november 24 1985,dolphins,79,center,hard_rock_stadium,/bin/bash
am1646,aubryelle,mullis,f,july 28 1989,bears,36,upback,los_angeles_memorial_coliseum,/bin/bash
ag1525,auden,gambrel,f,march 29 1993,cowboys,23,defensive_end,mercedes_benz_stadium,/bin/bash
ad1831,audi,daher,m,october 6 1988,raiders,6,tight_end,arrowhead_stadium,/bin/csh
am1642,audrie,michie,f,february 22 1986,seahawks,43,kicker,firstenergy_stadium,/bin/csh
ak1171,avaclaire,kennelly,f,august 15 1993,raiders,44,offensive_tackle,nissan_stadium,/bin/bash
as1700,avanna,snead,f,april 17 1993,giants,2,Kick_returner,mt_bank_stadium,/bin/csh
ap1224,avaree,pando,f,october 24 1985,bengals,65,outside_linebacker,nrg_stadium,/bin/ksh
aw1281,averii,westerfield,f,april 19 1996,jaguars,11,jammer,mercedes_benz_superdome,/bin/bash
ae1223,averyrose,eppinger,f,november 12 1996,eagles,22,cornerback,nrg_stadium,/bin/bash
ah1555,aviel,hults,f,november 27 1985,49ers,6,safety,oakland_alameda_county_coliseum,/bin/csh
ab1484,avinash,brandao,m,july 15 1995,jets,74,center,fedex_field,/bin/csh
ao1501,avyansh,obanion,m,june 5 1990,lions,8,cornerback,mercedes_benz_stadium,/bin/ksh
am1028,ayad,monzon,m,october 16 1996,bengals,84,Kick_returner,firstenergy_stadium,/bin/ksh
as1673,ayannah,stegeman,f,may 5 1986,browns,3,punt_returner,ford_field,/bin/csh
ac1683,aylah,cates,f,july 27 1992,jets,43,long_snapper,paul_brown_stadium,/bin/ksh
ac1399,ayrah,carbonaro,f,february 24 1987,jaguars,61,nickelback,broncos_stadium,/bin/csh
az1899,aysia,zeidan,f,november 23 1986,jaguars,39,safety,mt_bank_stadium,/bin/csh
am1776,azarius,morelos,m,may 25 1987,jets,17,nickelback,mt_bank_stadium,/bin/csh
as1730,azaryia,sharon,f,november 7 1997,packers,44,defensive_tackle,lambeau_field,/bin/csh
ae1307,azen,elizalde,m,september 20 1998,giants,53,kickoff_specialist,firstenergy_stadium,/bin/tcsh
bg1830,banks,gunnell,m,february 24 1991,cowboys,63,tight_end,oakland_alameda_county_coliseum,/bin/csh
br1029,bauer,rotella,m,september 14 1997,broncos,25,dimeback,hard_rock_stadium,/bin/tcsh
bb1348,baya,byrns,f,september 9 1991,vikings,50,dimeback,centurylink_field,/bin/bash
bt1503,baylen,tomczyk,f,june 2 1996,colts,2,Kick_returner,lincoln_financial_field,/bin/tcsh
br1214,beatriz,robards,f,february 28 1988,49ers,95,dimeback,gillette_stadium,/bin/ksh
bn1572,beckman,nard,m,december 22 1995,jaguars,17,defensive_end,mt_bank_stadium,/bin/ksh
bk1583,bell,kibbey,f,september 22 1993,bills,4,defensive_end,nissan_stadium,/bin/tcsh
bk1198,bellamie,kolar,f,december 20 1990,giants,47,punter,nissan_stadium,/bin/bash
bc1949,benjamin,carbone,f,september 12 1986,cardinals,51,upback,paul_brown_stadium,/bin/tcsh
bm1559,benjen,malcolm,m,june 15 1991,49ers,35,safety,state_farm_stadium,/bin/ksh
bu1416,benny,ullmann,m,january 17 1991,saints,43,jammer,oakland_alameda_county_coliseum,/bin/bash
bc1505,berish,cecere,m,january 4 1995,packers,57,punt_returner,metlife_stadium,/bin/csh
bb1083,berry,boyter,f,february 29 1995,steelers,96,gunner,us_bank_stadium,/bin/tcsh
bk1593,bethanie,kreiser,f,february 1 1985,titans,73,outside_linebacker,gillette_stadium,/bin/tcsh
bp1448,betty,proudfoot,f,november 12 1996,browns,69,nickelback,lambeau_field,/bin/ksh
bs1676,bijou,sandifer,f,october 12 1992,dolphins,56,center,levis_stadium,/bin/tcsh
bp1714,binyamin,plain,m,june 4 1990,packers,40,running_back,mercedes_benz_superdome,/bin/tcsh
bf1830,blaire,fierro,f,january 17 1993,titans,54,running_back,mt_bank_stadium,/bin/csh
bb1268,blakley,burnett,f,july 19 1991,patriots,68,punter,mercedes_benz_superdome,/bin/bash
bm1640,blen,merkley,f,july 25 1999,patriots,94,defensive_tackle,gillette_stadium,/bin/bash
bg1031,blessin,gwin,f,september 27 1995,chargers,80,outside_linebacker,fedex_field,/bin/bash
bm1317,bostyn,millspaugh,m,april 29 1992,cardinals,39,jammer,lambeau_field,/bin/bash
ba1866,bowe,allers,m,april 2 1998,bills,33,offensive_guard,mercedes_benz_superdome,/bin/bash
bp1160,bradie,politis,f,september 9 1997,saints,53,middle_linebacker,broncos_stadium,/bin/ksh
bd1776,bradlee,daulton,m,september 6 1994,vikings,76,jammer,hard_rock_stadium,/bin/csh
bt1843,braxen,tellis,m,march 2 1988,eagles,99,long_snapper,new_era_field,/bin/csh
bl1482,braxton,lampton,f,may 19 1987,chargers,20,defensive_tackle,tiaa_bank_field,/bin/csh
bt1254,braxxton,tyra,m,march 8 1997,falcons,21,defensive_end,centurylink_field,/bin/csh
bc1901,braylen,currie,f,april 21 1991,buccaneers,90,holder,mt_bank_stadium,/bin/csh
bw1470,braylinn,wiederholt,f,september 4 1993,broncos,42,quarterback,fedex_field,/bin/bash
bb1581,breale,blundell,f,may 7 1985,dolphins,57,middle_linebacker,raymond_james_stadium,/bin/csh
bg1517,breanna,grover,f,july 18 1999,rams,80,holder,gillette_stadium,/bin/ksh
bt1043,breeze,truett,f,april 27 1994,colts,11,punt_returner,lincoln_financial_field,/bin/ksh
bh1950,breezy,hagins,f,april 27 1987,bears,33,running_back,levis_stadium,/bin/ksh
bs1662,brenan,sandler,m,july 24 1996,chargers,99,tight_end,levis_stadium,/bin/ksh
bs1474,brenlee,scalise,f,june 17 1997,saints,15,defensive_end,lambeau_field,/bin/bash
bs1000,brentley,shaheed,f,october 17 1988,packers,91,outside_linebacker,heinz_field,/bin/csh
bb1532,breonna,brahm,f,september 6 1994,jets,93,kicker,soldier_field,/bin/ksh
bg1511,brianna,garbarino,m,may 28 1987,bills,52,kicker,ford_field,/bin/ksh
bt1719,brin,tax,f,september 7 1988,patriots,8,offensive_tackle,arrowhead_stadium,/bin/ksh
bp1878,britney,pink,f,april 22 1995,steelers,37,kickoff_specialist,centurylink_field,/bin/ksh
ba1239,briyonna,angelini,f,december 3 1995,jaguars,25,Kick_returner,fedex_field,/bin/csh
bg1084,brycen,gantz,m,october 23 1998,eagles,1,kicker,hard_rock_stadium,/bin/tcsh
bb1600,bryer,biddinger,m,january 21 1988,steelers,51,holder,hard_rock_stadium,/bin/bash
bd1989,brylynn,don,f,november 16 1989,jets,39,kicker,mercedes_benz_superdome,/bin/tcsh
bt1954,brynleigh,tian,f,october 14 1985,browns,41,middle_linebacker,lambeau_field,/bin/bash
bb1379,brysin,blackmore,m,november 9 1996,falcons,54,tight_end,centurylink_field,/bin/bash
cd1421,cadence,delvecchio,f,march 3 1985,buccaneers,45,quarterback,gillette_stadium,/bin/csh
cr1705,caeli,romito,f,december 18 1993,eagles,34,middle_linebacker,state_farm_stadium,/bin/csh
cs1654,cai,sit,f,july 26 1987,colts,98,kicker,oakland_alameda_county_coliseum,/bin/ksh
cb1280,caleigh,boughton,f,june 19 1986,ravens,22,jammer,gillette_stadium,/bin/ksh
cv1667,calena,vanwagenen,f,january 20 1993,dolphins,47,nickelback,heinz_field,/bin/csh
cs1882,callista,sagar,f,august 8 1992,49ers,82,nickelback,nrg_stadium,/bin/bash
cw1946,calysta,wooddell,f,may 22 1985,falcons,45,kicker,mercedes_benz_superdome,/bin/tcsh
ch1545,cameran,hearn,f,august 14 1987,giants,98,defensive_end,levis_stadium,/bin/ksh
cs1917,cameron,schacht,f,january 20 1986,49ers,98,running_back,nissan_stadium,/bin/bash
cp1728,camrie,pixley,f,february 15 1997,falcons,8,defensive_end,heinz_field,/bin/ksh
ck1289,captain,kepner,m,december 17 1998,vikings,66,quarterback,nissan_stadium,/bin/csh
cy1753,cardier,yopp,m,march 22 1996,ravens,45,dimeback,raymond_james_stadium,/bin/csh
cv1059,carlee,viegas,f,june 20 1999,saints,71,holder,nissan_stadium,/bin/tcsh
cw1460,carlson,wilcoxson,m,june 24 1988,cowboys,25,running_back,los_angeles_memorial_coliseum,/bin/ksh
co1923,carsen,oberlin,m,february 23 1985,chiefs,97,defensive_tackle,mercedes_benz_stadium,/bin/csh
cs1172,carsen,sirota,f,september 14 1985,colts,35,defensive_end,mercedes_benz_stadium,/bin/ksh
co1769,carsten,ogaz,m,september 24 1995,raiders,45,kickoff_specialist,los_angeles_memorial_coliseum,/bin/tcsh
cg1984,casyn,gerstein,m,november 23 1995,lions,23,punt_returner,lincoln_financial_field,/bin/ksh
ck1128,catarino,kimmey,m,november 28 1999,chiefs,81,defensive_tackle,raymond_james_stadium,/bin/tcsh
cw1571,caylin,weger,f,july 1 1987,vikings,15,offensive_tackle,soldier_field,/bin/ksh
cs1430,cayman,sanjose,m,july 25 1991,cowboys,11,dimeback,los_angeles_memorial_coliseum,/bin/csh
cp1785,cayo,plazola,m,january 21 1993,bills,67,jammer,bank_of_america_stadium,/bin/tcsh
cm1566,cedar,mcphail,m,january 7 1991,cardinals,57,holder,arrowhead_stadium,/bin/tcsh
cc1208,cedrick,clement,m,november 14 1989,bears,54,kicker,arrowhead_stadium,/bin/ksh
cg1625,celena,guardia,f,october 1 1996,eagles,95,cornerback,raymond_james_stadium,/bin/tcsh
cb1964,celest,briles,f,march 24 1985,cowboys,92,cornerback,dignity_health_sports_park,/bin/tcsh
cd1772,cera,dungey,f,november 17 1995,broncos,10,offensive_guard,mt_bank_stadium,/bin/ksh
cc1676,chadd,craney,m,april 5 1992,raiders,37,Kick_returner,levis_stadium,/bin/csh
cb1025,chadrick,barno,m,october 15 1997,panthers,4,jammer,los_angeles_memorial_coliseum,/bin/bash
ct1787,chaitanya,tidd,m,october 30 1990,redskins,69,jammer,lambeau_field,/bin/csh
ca1006,chancellor,alcorn,m,february 3 1994,rams,62,quarterback,lambeau_field,/bin/csh
cc1862,charleston,carrasco,m,august 12 1990,seahawks,11,kickoff_specialist,us_bank_stadium,/bin/csh
cm1127,charm,mccourt,f,november 9 1992,titans,44,punt_returner,hard_rock_stadium,/bin/csh
cc1735,chassidy,cammack,f,march 17 1994,buccaneers,27,middle_linebacker,broncos_stadium,/bin/ksh
cg1357,chayim,gaudin,m,february 8 1991,broncos,96,outside_linebacker,oakland_alameda_county_coliseum,/bin/bash
cl1041,chaynee,looney,f,february 9 1992,cardinals,46,defensive_end,firstenergy_stadium,/bin/ksh
ck1578,chiedozie,kahler,m,july 28 1986,bears,8,dimeback,broncos_stadium,/bin/bash
ch1123,chisom,hawk,m,january 1 1995,raiders,39,center,broncos_stadium,/bin/tcsh
ct1222,choice,tillmon,m,september 21 1992,steelers,70,jammer,oakland_alameda_county_coliseum,/bin/bash
ck1157,chrisangel,kastner,m,july 25 1988,49ers,9,long_snapper,us_bank_stadium,/bin/csh
cv1296,christen,valenzuela,f,june 3 1985,cowboys,79,Kick_returner,hard_rock_stadium,/bin/csh
cs1814,christianna,sandberg,f,september 25 1995,falcons,44,Kick_returner,firstenergy_stadium,/bin/bash
cz1233,clayre,zacarias,f,february 14 1994,lions,76,center,mt_bank_stadium,/bin/ksh
cg1435,cleveland,glatt,m,may 7 1994,packers,41,defensive_end,att_stadium,/bin/ksh
cb1471,cohen,behrmann,f,april 30 1987,vikings,52,quarterback,arrowhead_stadium,/bin/bash
cm1701,cohen,matthies,m,april 22 1993,rams,13,punt_returner,state_farm_stadium,/bin/tcsh
cb1473,colsyn,babineaux,m,april 6 1993,eagles,22,holder,lambeau_field,/bin/tcsh
ce1985,conlee,eastman,f,october 9 1986,dolphins,15,wide_receiver,soldier_field,/bin/tcsh
cm1687,conleigh,mondesir,f,december 5 1986,packers,73,punter,lambeau_field,/bin/csh
cw1216,coulson,wasinger,m,december 4 1988,titans,90,Kick_returner,bank_of_america_stadium,/bin/csh
cg1495,courtney,gulino,f,september 22 1995,jets,54,defensive_tackle,bank_of_america_stadium,/bin/ksh
cp1795,cristal,paccione,f,february 13 1987,seahawks,43,defensive_end,los_angeles_memorial_coliseum,/bin/tcsh
cy1683,crystel,yazzie,f,june 7 1997,bills,99,kicker,ford_field,/bin/ksh
cb1545,curry,brockman,m,september 10 1994,rams,33,running_back,mercedes_benz_stadium,/bin/tcsh
ch1395,cylas,hack,m,march 13 1993,chiefs,84,running_back,heinz_field,/bin/bash
cl1009,cyprus,landy,m,may 16 1996,patriots,73,jammer,mt_bank_stadium,/bin/ksh
dm1433,dagem,medford,m,october 8 1987,bengals,31,Kick_returner,soldier_field,/bin/ksh
dd1468,daisee,dorrough,f,september 21 1997,patriots,35,gunner,mt_bank_stadium,/bin/csh
dc1692,dakota,coloma,f,february 5 1987,browns,41,safety,att_stadium,/bin/bash
dc1599,dalany,canino,f,december 11 1992,bills,25,wide_receiver,firstenergy_stadium,/bin/ksh
da1088,daley,angelos,f,october 18 1999,colts,15,running_back,firstenergy_stadium,/bin/csh
di1983,dalon,ismail,m,december 24 1995,bears,12,gunner,arrowhead_stadium,/bin/bash
dk1047,dalyah,kilmer,f,july 30 1993,rams,60,kickoff_specialist,lincoln_financial_field,/bin/tcsh
dn1531,damaria,noblett,f,march 17 1990,chiefs,65,center,lucas_oil_stadium,/bin/tcsh
dk1780,dasean,knauss,m,april 21 1992,bengals,20,offensive_tackle,lambeau_field,/bin/ksh
dr1228,davinci,rewis,m,october 3 1998,saints,96,tight_end,arrowhead_stadium,/bin/csh
dk1280,dawud,klein,m,december 6 1999,panthers,27,kicker,heinz_field,/bin/bash
dg1722,daymond,goens,m,march 20 1993,panthers,7,Kick_returner,lucas_oil_stadium,/bin/bash
dd1314,debanhy,deshields,f,june 27 1989,49ers,11,cornerback,centurylink_field,/bin/csh
db1705,declan,berkley,f,november 20 1994,redskins,11,long_snapper,raymond_james_stadium,/bin/tcsh
dg1801,deen,godbout,m,february 30 1992,jaguars,96,gunner,tiaa_bank_field,/bin/bash
do1076,deionte,osberg,m,february 10 1991,colts,86,offensive_guard,lincoln_financial_field,/bin/csh
dl1379,dejay,lucht,m,august 17 1989,eagles,88,punter,centurylink_field,/bin/tcsh
dv1536,delayla,varga,f,july 17 1999,saints,54,offensive_guard,soldier_field,/bin/csh
da1972,deluca,andresen,m,april 29 1991,bears,72,gunner,paul_brown_stadium,/bin/csh
de1188,demetrio,estep,m,may 15 1987,steelers,8,tight_end,dignity_health_sports_park,/bin/csh
ds1891,denasia,sankey,f,march 28 1988,steelers,77,defensive_tackle,new_era_field,/bin/tcsh
dp1722,deon,powe,m,june 8 1997,steelers,56,quarterback,att_stadium,/bin/csh
dc1123,derrion,crowley,m,may 30 1995,49ers,9,dimeback,fedex_field,/bin/tcsh
dm1238,deshone,musa,m,july 14 1994,bengals,36,safety,new_era_field,/bin/bash
dm1218,destyni,michelson,f,january 8 1989,jets,3,punter,fedex_field,/bin/csh
dg1596,deva,glenn,f,december 1 1994,buccaneers,73,nickelback,fedex_field,/bin/tcsh
dc1519,devanshi,cutshall,f,april 7 1986,dolphins,70,upback,dignity_health_sports_park,/bin/ksh
ds1368,devron,sy,m,july 23 1986,browns,37,upback,oakland_alameda_county_coliseum,/bin/tcsh
dh1529,dewey,hartsell,m,march 19 1987,redskins,68,safety,arrowhead_stadium,/bin/ksh
dr1697,dhruvan,rentz,m,october 14 1995,buccaneers,52,punter,paul_brown_stadium,/bin/tcsh
db1581,diani,behan,f,june 12 1988,ravens,17,kicker,raymond_james_stadium,/bin/tcsh
dv1248,diem,viles,m,september 26 1988,patriots,98,nickelback,fedex_field,/bin/csh
db1523,dmoni,bunch,m,july 8 1985,giants,48,upback,soldier_field,/bin/bash
dm1651,donavin,mehringer,m,october 16 1991,seahawks,26,offensive_guard,lincoln_financial_field,/bin/ksh
dp1225,dora,perezgonzalez,f,february 15 1997,patriots,9,kickoff_specialist,arrowhead_stadium,/bin/csh
dg1960,dottie,gendreau,f,august 28 1997,seahawks,18,running_back,att_stadium,/bin/bash
